customer_id,order_id,order_date,amount
CUST_0223,CUST_0223_ORD_001,2023-07-02,56.22
CUST_0224,CUST_0224_ORD_001,2023-09-28,48.66
CUST_0224,CUST_0224_ORD_002,2023-12-17,32.84
CUST_0224,CUST_0224_ORD_003,2024-06-02,44.75
CUST_0225,CUST_0225_ORD_001,2023-08-30,33.56
CUST_0225,CUST_0225_ORD_002,2023-10-03,26.05
CUST_0225,CUST_0225_ORD_003,2023-10-10,20.57
CUST_0225,CUST_0225_ORD_004,2024-04-23,38.93
CUST_0225,CUST_0225_ORD_005,2024-05-12,52.69
CUST_0225,CUST_0225_ORD_006,2024-06-08,42.98
CUST_0225,CUST_0225_ORD_007,2024-06-19,25.68
CUST_0226,CUST_0226_ORD_001,2023-10-20,89.44
CUST_0226,CUST_0226_ORD_002,2023-11-09,101.29
CUST_0226,CUST_0226_ORD_003,2024-05-08,114.8
CUST_0226,CUST_0226_ORD_004,2024-05-12,55.3
CUST_0227,CUST_0227_ORD_001,2024-01-01,64.82
CUST_0227,CUST_0227_ORD_002,2024-02-05,121.09
CUST_0227,CUST_0227_ORD_003,2024-02-23,38.81
CUST_0227,CUST_0227_ORD_004,2024-05-16,112.18
CUST_0228,CUST_0228_ORD_001,2023-07-31,87.13
CUST_0228,CUST_0228_ORD_002,2023-08-09,103.86
CUST_0228,CUST_0228_ORD_003,2023-08-19,56.1
CUST_0228,CUST_0228_ORD_004,2023-08-28,38.68
CUST_0228,CUST_0228_ORD_005,2023-11-06,190.59
CUST_0228,CUST_0228_ORD_006,2023-11-08,86.94
CUST_0228,CUST_0228_ORD_007,2024-05-27,70.5
CUST_0229,CUST_0229_ORD_001,2023-07-28,82.57
CUST_0229,CUST_0229_ORD_002,2023-11-05,91.2
CUST_0229,CUST_0229_ORD_003,2023-11-28,40.87
CUST_0229,CUST_0229_ORD_004,2023-12-13,124.86
CUST_0229,CUST_0229_ORD_005,2024-06-07,58.39
CUST_0230,CUST_0230_ORD_001,2023-09-19,27.6
CUST_0230,CUST_0230_ORD_002,2023-09-21,35.54
CUST_0230,CUST_0230_ORD_003,2023-10-10,163.22
CUST_0230,CUST_0230_ORD_004,2024-01-05,82.08
CUST_0230,CUST_0230_ORD_005,2024-01-21,161.63
CUST_0230,CUST_0230_ORD_006,2024-03-09,105.61
CUST_0231,CUST_0231_ORD_001,2023-07-19,66.1
CUST_0231,CUST_0231_ORD_002,2024-02-02,140.62
CUST_0232,CUST_0232_ORD_001,2023-09-04,62.19
CUST_0232,CUST_0232_ORD_002,2023-11-06,37.25
CUST_0232,CUST_0232_ORD_003,2023-11-08,63.41
CUST_0233,CUST_0233_ORD_001,2023-12-01,70.62
CUST_0233,CUST_0233_ORD_002,2024-01-11,72.65
CUST_0233,CUST_0233_ORD_003,2024-01-16,66.81
CUST_0233,CUST_0233_ORD_004,2024-02-21,55.6
CUST_0233,CUST_0233_ORD_005,2024-04-04,99.15
CUST_0233,CUST_0233_ORD_006,2024-05-02,93.59
CUST_0234,CUST_0234_ORD_001,2023-08-13,96.84
CUST_0234,CUST_0234_ORD_002,2023-08-23,42.13
CUST_0234,CUST_0234_ORD_003,2023-10-25,48.93
CUST_0234,CUST_0234_ORD_004,2024-01-01,59.95
CUST_0234,CUST_0234_ORD_005,2024-01-22,36.68
CUST_0234,CUST_0234_ORD_006,2024-03-02,67.46
CUST_0235,CUST_0235_ORD_001,2023-07-21,79.67
CUST_0235,CUST_0235_ORD_002,2023-09-25,138.33
CUST_0235,CUST_0235_ORD_003,2024-05-04,53.9
CUST_0236,CUST_0236_ORD_001,2023-10-11,102.66
CUST_0236,CUST_0236_ORD_002,2024-06-19,103.25
CUST_0237,CUST_0237_ORD_001,2023-07-20,142.22
CUST_0237,CUST_0237_ORD_002,2023-10-24,84.49
CUST_0237,CUST_0237_ORD_003,2024-02-25,172.29
CUST_0237,CUST_0237_ORD_004,2024-03-25,229.88
CUST_0237,CUST_0237_ORD_005,2024-03-26,131.69
CUST_0237,CUST_0237_ORD_006,2024-06-16,66.56
CUST_0238,CUST_0238_ORD_001,2024-01-03,78.88
CUST_0239,CUST_0239_ORD_001,2023-09-20,24.92
CUST_0239,CUST_0239_ORD_002,2024-02-16,73.12
CUST_0239,CUST_0239_ORD_003,2024-04-11,47.1
CUST_0239,CUST_0239_ORD_004,2024-06-21,59.29
CUST_0240,CUST_0240_ORD_001,2023-07-02,51.98
CUST_0240,CUST_0240_ORD_002,2023-09-15,66.31
CUST_0240,CUST_0240_ORD_003,2024-04-14,63.77
CUST_0240,CUST_0240_ORD_004,2024-04-23,64.96
CUST_0240,CUST_0240_ORD_005,2024-06-06,20.03
CUST_0241,CUST_0241_ORD_001,2023-12-23,62.15
CUST_0241,CUST_0241_ORD_002,2023-12-30,182.05
CUST_0241,CUST_0241_ORD_003,2024-01-21,37.86
CUST_0241,CUST_0241_ORD_004,2024-03-01,71.36
CUST_0241,CUST_0241_ORD_005,2024-05-09,31.51
CUST_0242,CUST_0242_ORD_001,2024-06-02,240.28
CUST_0243,CUST_0243_ORD_001,2023-09-16,99.04
CUST_0243,CUST_0243_ORD_002,2023-10-30,45.53
CUST_0243,CUST_0243_ORD_003,2024-01-11,72.55
CUST_0243,CUST_0243_ORD_004,2024-01-17,105.07
CUST_0243,CUST_0243_ORD_005,2024-02-02,40.34
CUST_0243,CUST_0243_ORD_006,2024-04-22,59.5
CUST_0243,CUST_0243_ORD_007,2024-06-13,60.69
CUST_0244,CUST_0244_ORD_001,2023-10-10,84.08
CUST_0244,CUST_0244_ORD_002,2023-12-30,58.55
CUST_0244,CUST_0244_ORD_003,2024-05-20,86.06
CUST_0245,CUST_0245_ORD_001,2023-08-04,149.89
CUST_0245,CUST_0245_ORD_002,2023-09-28,102.35
CUST_0245,CUST_0245_ORD_003,2023-11-29,153.84
CUST_0245,CUST_0245_ORD_004,2024-01-18,102.28
CUST_0245,CUST_0245_ORD_005,2024-05-30,61.57
CUST_0246,CUST_0246_ORD_001,2023-08-09,25.23
CUST_0246,CUST_0246_ORD_002,2023-09-28,147.67
CUST_0246,CUST_0246_ORD_003,2023-10-02,77.24
CUST_0246,CUST_0246_ORD_004,2024-03-01,42.21
CUST_0247,CUST_0247_ORD_001,2023-09-16,74.92
CUST_0247,CUST_0247_ORD_002,2023-12-15,88.72
CUST_0247,CUST_0247_ORD_003,2024-02-15,49.26
CUST_0247,CUST_0247_ORD_004,2024-02-23,85.13
CUST_0247,CUST_0247_ORD_005,2024-06-04,68.56
CUST_0248,CUST_0248_ORD_001,2023-08-23,41.62
CUST_0248,CUST_0248_ORD_002,2023-09-04,103.66
CUST_0248,CUST_0248_ORD_003,2024-01-23,26.52
CUST_0248,CUST_0248_ORD_004,2024-01-31,59.66
CUST_0248,CUST_0248_ORD_005,2024-04-07,127.18
CUST_0248,CUST_0248_ORD_006,2024-05-29,56.42
CUST_0249,CUST_0249_ORD_001,2023-07-02,36.37
CUST_0249,CUST_0249_ORD_002,2023-08-30,64.27
CUST_0249,CUST_0249_ORD_003,2023-12-05,66.89
CUST_0249,CUST_0249_ORD_004,2024-01-18,82.59
CUST_0249,CUST_0249_ORD_005,2024-06-30,28.21
CUST_0250,CUST_0250_ORD_001,2023-07-24,86.79
CUST_0250,CUST_0250_ORD_002,2023-08-16,79.85
CUST_0250,CUST_0250_ORD_003,2023-10-08,201.57
CUST_0250,CUST_0250_ORD_004,2024-03-07,119.9
CUST_0251,CUST_0251_ORD_001,2024-04-11,78.45
CUST_0252,CUST_0252_ORD_001,2023-09-14,160.51
CUST_0252,CUST_0252_ORD_002,2024-01-08,207.74
CUST_0252,CUST_0252_ORD_003,2024-04-06,167.43
CUST_0252,CUST_0252_ORD_004,2024-05-14,81.93
CUST_0252,CUST_0252_ORD_005,2024-06-26,190.94
CUST_0253,CUST_0253_ORD_001,2023-08-04,49.93
CUST_0253,CUST_0253_ORD_002,2024-01-31,61.52
CUST_0253,CUST_0253_ORD_003,2024-04-21,61.31
CUST_0253,CUST_0253_ORD_004,2024-05-17,86.7
CUST_0253,CUST_0253_ORD_005,2024-05-30,77.81
CUST_0254,CUST_0254_ORD_001,2023-07-17,47.07
CUST_0254,CUST_0254_ORD_002,2023-11-17,103.49
CUST_0254,CUST_0254_ORD_003,2023-12-30,44.0
CUST_0254,CUST_0254_ORD_004,2024-05-31,103.74
CUST_0255,CUST_0255_ORD_001,2023-07-27,86.29
CUST_0255,CUST_0255_ORD_002,2023-08-07,60.78
CUST_0255,CUST_0255_ORD_003,2024-01-14,50.73
CUST_0256,CUST_0256_ORD_001,2023-08-25,63.98
CUST_0256,CUST_0256_ORD_002,2023-09-12,36.15
CUST_0257,CUST_0257_ORD_001,2023-11-19,66.36
CUST_0257,CUST_0257_ORD_002,2023-12-07,48.69
CUST_0257,CUST_0257_ORD_003,2024-02-04,74.97
CUST_0257,CUST_0257_ORD_004,2024-04-15,156.15
CUST_0257,CUST_0257_ORD_005,2024-06-16,70.37
CUST_0258,CUST_0258_ORD_001,2023-08-13,53.62
CUST_0258,CUST_0258_ORD_002,2023-09-30,69.74
CUST_0258,CUST_0258_ORD_003,2024-04-08,63.39
CUST_0258,CUST_0258_ORD_004,2024-06-23,70.34
CUST_0259,CUST_0259_ORD_001,2023-11-24,75.09
CUST_0259,CUST_0259_ORD_002,2023-12-14,85.14
CUST_0259,CUST_0259_ORD_003,2024-02-01,49.4
CUST_0259,CUST_0259_ORD_004,2024-04-19,81.26
CUST_0259,CUST_0259_ORD_005,2024-06-08,60.05
CUST_0260,CUST_0260_ORD_001,2023-09-01,42.27
CUST_0260,CUST_0260_ORD_002,2023-09-25,55.14
CUST_0260,CUST_0260_ORD_003,2024-02-24,35.46
CUST_0260,CUST_0260_ORD_004,2024-04-23,96.95
CUST_0261,CUST_0261_ORD_001,2023-07-07,121.72
CUST_0261,CUST_0261_ORD_002,2023-10-31,373.94
CUST_0261,CUST_0261_ORD_003,2023-11-29,151.17
CUST_0261,CUST_0261_ORD_004,2023-11-30,92.93
CUST_0261,CUST_0261_ORD_005,2024-01-20,180.13
CUST_0261,CUST_0261_ORD_006,2024-02-12,127.9
CUST_0261,CUST_0261_ORD_007,2024-03-19,214.42
CUST_0261,CUST_0261_ORD_008,2024-05-06,95.89
CUST_0262,CUST_0262_ORD_001,2023-11-16,53.83
CUST_0262,CUST_0262_ORD_002,2024-01-01,113.65
CUST_0262,CUST_0262_ORD_003,2024-01-25,82.28
CUST_0262,CUST_0262_ORD_004,2024-02-18,20.13
CUST_0262,CUST_0262_ORD_005,2024-04-25,13.79
CUST_0262,CUST_0262_ORD_006,2024-05-05,77.35
CUST_0263,CUST_0263_ORD_001,2023-08-11,47.12
CUST_0263,CUST_0263_ORD_002,2024-04-05,307.85
CUST_0263,CUST_0263_ORD_003,2024-04-18,494.72
CUST_0263,CUST_0263_ORD_004,2024-06-27,122.02
CUST_0264,CUST_0264_ORD_001,2023-08-14,67.48
CUST_0264,CUST_0264_ORD_002,2023-12-19,69.56
CUST_0264,CUST_0264_ORD_003,2024-01-07,93.13
CUST_0264,CUST_0264_ORD_004,2024-02-02,93.98
CUST_0264,CUST_0264_ORD_005,2024-03-21,91.74
CUST_0264,CUST_0264_ORD_006,2024-06-05,59.65
CUST_0265,CUST_0265_ORD_001,2023-07-15,35.81
CUST_0265,CUST_0265_ORD_002,2023-08-11,57.14
CUST_0265,CUST_0265_ORD_003,2023-09-04,121.83
CUST_0265,CUST_0265_ORD_004,2024-03-24,97.8
CUST_0266,CUST_0266_ORD_001,2023-07-05,75.56
CUST_0266,CUST_0266_ORD_002,2023-09-23,43.04
CUST_0266,CUST_0266_ORD_003,2023-12-30,50.35
CUST_0266,CUST_0266_ORD_004,2024-01-09,24.08
CUST_0266,CUST_0266_ORD_005,2024-04-15,44.38
CUST_0267,CUST_0267_ORD_001,2023-07-26,42.7
CUST_0267,CUST_0267_ORD_002,2023-09-14,38.79
CUST_0267,CUST_0267_ORD_003,2024-02-03,80.48
CUST_0267,CUST_0267_ORD_004,2024-02-12,62.8
CUST_0267,CUST_0267_ORD_005,2024-03-30,65.73
CUST_0267,CUST_0267_ORD_006,2024-04-24,43.26
CUST_0268,CUST_0268_ORD_001,2023-08-02,57.08
CUST_0268,CUST_0268_ORD_002,2023-08-21,54.73
CUST_0268,CUST_0268_ORD_003,2023-08-24,58.04
CUST_0268,CUST_0268_ORD_004,2023-09-08,96.0
CUST_0268,CUST_0268_ORD_005,2023-10-30,28.12
CUST_0268,CUST_0268_ORD_006,2023-12-19,48.39
CUST_0268,CUST_0268_ORD_007,2024-03-19,72.79
CUST_0268,CUST_0268_ORD_008,2024-05-02,51.38
CUST_0268,CUST_0268_ORD_009,2024-06-13,70.18
CUST_0269,CUST_0269_ORD_001,2023-07-20,85.77
CUST_0269,CUST_0269_ORD_002,2023-08-28,51.51
CUST_0269,CUST_0269_ORD_003,2023-10-11,27.98
CUST_0269,CUST_0269_ORD_004,2024-03-19,74.73
CUST_0270,CUST_0270_ORD_001,2023-07-14,71.49
CUST_0270,CUST_0270_ORD_002,2023-12-21,83.44
CUST_0270,CUST_0270_ORD_003,2024-03-12,55.82
CUST_0271,CUST_0271_ORD_001,2023-10-05,115.99
CUST_0271,CUST_0271_ORD_002,2024-04-13,63.11
CUST_0271,CUST_0271_ORD_003,2024-04-22,112.05
CUST_0272,CUST_0272_ORD_001,2023-07-07,402.12
CUST_0272,CUST_0272_ORD_002,2023-09-27,106.19
CUST_0272,CUST_0272_ORD_003,2023-12-15,335.48
CUST_0272,CUST_0272_ORD_004,2024-01-01,526.03
CUST_0272,CUST_0272_ORD_005,2024-03-02,110.34
CUST_0272,CUST_0272_ORD_006,2024-04-30,125.69
CUST_0272,CUST_0272_ORD_007,2024-06-15,67.04
CUST_0273,CUST_0273_ORD_001,2023-07-06,31.08
CUST_0273,CUST_0273_ORD_002,2023-10-24,31.4
CUST_0273,CUST_0273_ORD_003,2023-12-09,70.82
CUST_0274,CUST_0274_ORD_001,2023-10-30,177.59
CUST_0274,CUST_0274_ORD_002,2024-02-04,72.53
CUST_0274,CUST_0274_ORD_003,2024-02-19,39.37
CUST_0274,CUST_0274_ORD_004,2024-04-12,103.76
CUST_0275,CUST_0275_ORD_001,2023-10-31,38.32
CUST_0275,CUST_0275_ORD_002,2023-11-01,33.31
CUST_0275,CUST_0275_ORD_003,2024-03-09,30.59
CUST_0275,CUST_0275_ORD_004,2024-03-18,84.19
CUST_0275,CUST_0275_ORD_005,2024-05-25,32.61
CUST_0276,CUST_0276_ORD_001,2023-07-02,39.97
CUST_0276,CUST_0276_ORD_002,2023-08-17,38.02
CUST_0276,CUST_0276_ORD_003,2023-11-22,38.64
CUST_0276,CUST_0276_ORD_004,2023-11-23,26.04
CUST_0277,CUST_0277_ORD_001,2023-08-17,41.34
CUST_0277,CUST_0277_ORD_002,2023-10-31,59.11
CUST_0277,CUST_0277_ORD_003,2024-01-01,93.48
CUST_0277,CUST_0277_ORD_004,2024-06-26,57.84
CUST_0278,CUST_0278_ORD_001,2023-08-25,175.09
CUST_0278,CUST_0278_ORD_002,2023-10-30,144.05
CUST_0278,CUST_0278_ORD_003,2023-12-15,235.58
CUST_0278,CUST_0278_ORD_004,2024-04-14,141.58
CUST_0279,CUST_0279_ORD_001,2023-08-29,58.97
CUST_0279,CUST_0279_ORD_002,2023-11-10,153.96
CUST_0279,CUST_0279_ORD_003,2023-12-31,80.61
CUST_0279,CUST_0279_ORD_004,2024-03-28,81.83
CUST_0279,CUST_0279_ORD_005,2024-04-10,117.32
CUST_0279,CUST_0279_ORD_006,2024-05-18,142.79
CUST_0279,CUST_0279_ORD_007,2024-05-31,55.67
CUST_0280,CUST_0280_ORD_001,2023-09-05,274.88
CUST_0280,CUST_0280_ORD_002,2023-10-02,36.46
CUST_0280,CUST_0280_ORD_003,2023-12-02,219.16
CUST_0280,CUST_0280_ORD_004,2023-12-16,194.73
CUST_0280,CUST_0280_ORD_005,2024-02-17,75.78
CUST_0280,CUST_0280_ORD_006,2024-04-30,138.13
CUST_0280,CUST_0280_ORD_007,2024-05-07,89.19
CUST_0280,CUST_0280_ORD_008,2024-06-17,63.9
CUST_0280,CUST_0280_ORD_009,2024-06-27,125.66
CUST_0281,CUST_0281_ORD_001,2023-08-06,110.69
CUST_0281,CUST_0281_ORD_002,2024-02-07,44.87
CUST_0281,CUST_0281_ORD_003,2024-04-02,86.89
CUST_0281,CUST_0281_ORD_004,2024-04-26,40.01
CUST_0282,CUST_0282_ORD_001,2023-11-16,72.09
CUST_0282,CUST_0282_ORD_002,2024-01-18,44.74
CUST_0282,CUST_0282_ORD_003,2024-01-23,102.57
CUST_0282,CUST_0282_ORD_004,2024-03-01,101.48
CUST_0282,CUST_0282_ORD_005,2024-03-03,67.82
CUST_0282,CUST_0282_ORD_006,2024-06-10,44.33
CUST_0282,CUST_0282_ORD_007,2024-06-22,120.78
CUST_0283,CUST_0283_ORD_001,2023-07-24,118.34
CUST_0283,CUST_0283_ORD_002,2023-09-24,91.91
CUST_0283,CUST_0283_ORD_003,2023-10-02,38.61
CUST_0283,CUST_0283_ORD_004,2023-11-19,46.5
CUST_0283,CUST_0283_ORD_005,2023-12-20,53.3
CUST_0283,CUST_0283_ORD_006,2024-01-06,61.04
CUST_0283,CUST_0283_ORD_007,2024-05-27,19.8
CUST_0283,CUST_0283_ORD_008,2024-06-11,36.66
CUST_0284,CUST_0284_ORD_001,2023-08-06,294.45
CUST_0284,CUST_0284_ORD_002,2023-10-01,462.4
CUST_0284,CUST_0284_ORD_003,2024-01-28,193.57
CUST_0284,CUST_0284_ORD_004,2024-05-11,144.85
CUST_0284,CUST_0284_ORD_005,2024-05-26,166.15
CUST_0285,CUST_0285_ORD_001,2023-10-01,58.56
CUST_0285,CUST_0285_ORD_002,2023-10-23,77.14
CUST_0285,CUST_0285_ORD_003,2024-01-27,41.28
CUST_0285,CUST_0285_ORD_004,2024-04-01,18.91
CUST_0285,CUST_0285_ORD_005,2024-05-15,97.09
CUST_0286,CUST_0286_ORD_001,2023-08-08,62.48
CUST_0286,CUST_0286_ORD_002,2023-09-11,37.69
CUST_0286,CUST_0286_ORD_003,2023-12-24,55.57
CUST_0286,CUST_0286_ORD_004,2024-02-27,30.67
CUST_0287,CUST_0287_ORD_001,2023-08-24,18.62
CUST_0287,CUST_0287_ORD_002,2023-10-12,45.11
CUST_0287,CUST_0287_ORD_003,2024-03-29,49.02
CUST_0288,CUST_0288_ORD_001,2023-08-16,150.26
CUST_0288,CUST_0288_ORD_002,2023-11-22,73.37
CUST_0288,CUST_0288_ORD_003,2023-12-09,112.88
CUST_0288,CUST_0288_ORD_004,2024-01-16,152.4
CUST_0288,CUST_0288_ORD_005,2024-02-01,155.04
CUST_0288,CUST_0288_ORD_006,2024-04-16,44.84
CUST_0288,CUST_0288_ORD_007,2024-04-18,28.6
CUST_0288,CUST_0288_ORD_008,2024-05-04,56.9
CUST_0288,CUST_0288_ORD_009,2024-05-27,47.32
CUST_0289,CUST_0289_ORD_001,2023-11-05,51.41
CUST_0289,CUST_0289_ORD_002,2023-11-07,47.11
CUST_0289,CUST_0289_ORD_003,2024-02-10,34.78
CUST_0289,CUST_0289_ORD_004,2024-06-11,68.38
CUST_0289,CUST_0289_ORD_005,2024-06-14,125.54
CUST_0290,CUST_0290_ORD_001,2023-07-04,41.64
CUST_0290,CUST_0290_ORD_002,2023-09-14,95.0
CUST_0290,CUST_0290_ORD_003,2024-02-07,41.1
CUST_0290,CUST_0290_ORD_004,2024-05-14,84.34
CUST_0290,CUST_0290_ORD_005,2024-06-14,56.96
CUST_0291,CUST_0291_ORD_001,2023-11-30,87.32
CUST_0291,CUST_0291_ORD_002,2023-12-27,47.46
CUST_0291,CUST_0291_ORD_003,2024-02-20,46.62
CUST_0292,CUST_0292_ORD_001,2023-08-09,95.87
CUST_0292,CUST_0292_ORD_002,2023-10-30,175.25
CUST_0292,CUST_0292_ORD_003,2023-12-20,215.67
CUST_0293,CUST_0293_ORD_001,2023-10-16,78.5
CUST_0293,CUST_0293_ORD_002,2023-10-23,109.32
CUST_0293,CUST_0293_ORD_003,2024-01-22,107.85
CUST_0293,CUST_0293_ORD_004,2024-04-11,71.25
CUST_0293,CUST_0293_ORD_005,2024-04-14,49.42
CUST_0293,CUST_0293_ORD_006,2024-04-18,166.74
CUST_0294,CUST_0294_ORD_001,2023-08-29,170.12
CUST_0294,CUST_0294_ORD_002,2023-10-27,163.79
CUST_0294,CUST_0294_ORD_003,2023-11-11,80.7
CUST_0294,CUST_0294_ORD_004,2024-01-19,57.34
CUST_0294,CUST_0294_ORD_005,2024-04-11,50.3
CUST_0295,CUST_0295_ORD_001,2023-09-15,125.55
CUST_0295,CUST_0295_ORD_002,2024-03-23,126.22
CUST_0295,CUST_0295_ORD_003,2024-05-25,50.15
CUST_0296,CUST_0296_ORD_001,2023-07-16,51.31
CUST_0296,CUST_0296_ORD_002,2023-09-12,225.2
CUST_0296,CUST_0296_ORD_003,2023-10-21,27.28
CUST_0297,CUST_0297_ORD_001,2023-12-05,91.66
CUST_0297,CUST_0297_ORD_002,2024-01-19,115.01
CUST_0297,CUST_0297_ORD_003,2024-01-24,44.18
CUST_0298,CUST_0298_ORD_001,2023-07-10,18.37
CUST_0298,CUST_0298_ORD_002,2023-08-13,398.68
CUST_0298,CUST_0298_ORD_003,2023-08-21,31.5
CUST_0298,CUST_0298_ORD_004,2023-11-30,160.37
CUST_0298,CUST_0298_ORD_005,2023-12-19,265.84
CUST_0298,CUST_0298_ORD_006,2024-01-21,118.99
CUST_0299,CUST_0299_ORD_001,2023-11-04,109.28
CUST_0299,CUST_0299_ORD_002,2023-11-14,51.64
CUST_0299,CUST_0299_ORD_003,2024-03-17,60.81
CUST_0299,CUST_0299_ORD_004,2024-05-18,33.43
CUST_0300,CUST_0300_ORD_001,2023-07-30,82.09
CUST_0300,CUST_0300_ORD_002,2024-03-05,58.3
CUST_0300,CUST_0300_ORD_003,2024-03-12,53.24
CUST_0300,CUST_0300_ORD_004,2024-03-30,23.55
CUST_0301,CUST_0301_ORD_001,2023-10-08,40.62
CUST_0301,CUST_0301_ORD_002,2023-11-11,50.72
CUST_0301,CUST_0301_ORD_003,2024-03-17,23.05
CUST_0301,CUST_0301_ORD_004,2024-04-05,38.49
CUST_0301,CUST_0301_ORD_005,2024-05-27,50.65
CUST_0301,CUST_0301_ORD_006,2024-06-16,42.32
CUST_0302,CUST_0302_ORD_001,2023-09-27,27.22
CUST_0302,CUST_0302_ORD_002,2024-03-11,64.92
CUST_0302,CUST_0302_ORD_003,2024-04-28,47.27
CUST_0302,CUST_0302_ORD_004,2024-05-04,50.48
CUST_0303,CUST_0303_ORD_001,2023-09-14,128.44
CUST_0303,CUST_0303_ORD_002,2023-11-28,157.7
CUST_0303,CUST_0303_ORD_003,2023-12-13,23.63
CUST_0303,CUST_0303_ORD_004,2024-01-18,66.46
CUST_0303,CUST_0303_ORD_005,2024-05-26,34.08
CUST_0304,CUST_0304_ORD_001,2023-09-06,225.02
CUST_0304,CUST_0304_ORD_002,2023-11-04,124.85
CUST_0304,CUST_0304_ORD_003,2024-02-18,321.65
CUST_0304,CUST_0304_ORD_004,2024-06-22,144.87
CUST_0304,CUST_0304_ORD_005,2024-06-25,18.74
CUST_0305,CUST_0305_ORD_001,2023-08-28,65.39
CUST_0305,CUST_0305_ORD_002,2023-09-23,43.68
CUST_0305,CUST_0305_ORD_003,2023-11-08,35.74
CUST_0305,CUST_0305_ORD_004,2023-11-18,38.32
CUST_0306,CUST_0306_ORD_001,2024-02-07,165.33
CUST_0306,CUST_0306_ORD_002,2024-03-13,148.89
CUST_0307,CUST_0307_ORD_001,2023-08-06,183.91
CUST_0307,CUST_0307_ORD_002,2023-08-20,132.59
CUST_0307,CUST_0307_ORD_003,2024-01-13,49.15
CUST_0308,CUST_0308_ORD_001,2023-08-24,48.53
CUST_0308,CUST_0308_ORD_002,2023-09-02,27.42
CUST_0308,CUST_0308_ORD_003,2023-11-07,53.92
CUST_0308,CUST_0308_ORD_004,2024-01-12,81.81
CUST_0308,CUST_0308_ORD_005,2024-06-13,115.99
CUST_0309,CUST_0309_ORD_001,2023-12-03,55.13
CUST_0309,CUST_0309_ORD_002,2023-12-26,40.53
CUST_0309,CUST_0309_ORD_003,2024-01-28,12.56
CUST_0309,CUST_0309_ORD_004,2024-04-09,42.69
CUST_0309,CUST_0309_ORD_005,2024-04-29,58.79
CUST_0310,CUST_0310_ORD_001,2023-07-09,43.2
CUST_0310,CUST_0310_ORD_002,2023-12-27,78.98
CUST_0310,CUST_0310_ORD_003,2024-01-17,57.63
CUST_0310,CUST_0310_ORD_004,2024-01-19,22.51
CUST_0310,CUST_0310_ORD_005,2024-02-13,68.35
CUST_0310,CUST_0310_ORD_006,2024-02-24,20.86
CUST_0310,CUST_0310_ORD_007,2024-04-03,37.56
CUST_0310,CUST_0310_ORD_008,2024-05-13,36.44
CUST_0310,CUST_0310_ORD_009,2024-06-29,39.56
CUST_0311,CUST_0311_ORD_001,2023-07-22,147.39
CUST_0311,CUST_0311_ORD_002,2023-10-21,88.6
CUST_0311,CUST_0311_ORD_003,2023-11-09,47.66
CUST_0311,CUST_0311_ORD_004,2024-01-21,33.47
CUST_0311,CUST_0311_ORD_005,2024-05-10,48.06
CUST_0312,CUST_0312_ORD_001,2023-07-26,79.6
CUST_0312,CUST_0312_ORD_002,2023-07-28,39.96
CUST_0312,CUST_0312_ORD_003,2023-10-11,150.07
CUST_0312,CUST_0312_ORD_004,2024-04-01,88.51
CUST_0313,CUST_0313_ORD_001,2023-07-12,82.93
CUST_0313,CUST_0313_ORD_002,2023-10-07,122.85
CUST_0313,CUST_0313_ORD_003,2024-05-06,61.0
CUST_0313,CUST_0313_ORD_004,2024-06-30,67.15
CUST_0314,CUST_0314_ORD_001,2023-08-04,80.67
CUST_0314,CUST_0314_ORD_002,2023-09-19,66.99
CUST_0314,CUST_0314_ORD_003,2023-10-26,79.89
CUST_0314,CUST_0314_ORD_004,2023-11-12,51.53
CUST_0314,CUST_0314_ORD_005,2024-01-20,50.11
CUST_0315,CUST_0315_ORD_001,2023-11-07,28.8
CUST_0315,CUST_0315_ORD_002,2024-02-01,140.14
CUST_0315,CUST_0315_ORD_003,2024-02-03,132.47
CUST_0316,CUST_0316_ORD_001,2023-08-21,59.38
CUST_0316,CUST_0316_ORD_002,2023-10-27,34.36
CUST_0316,CUST_0316_ORD_003,2024-02-26,60.8
CUST_0316,CUST_0316_ORD_004,2024-03-18,41.12
CUST_0316,CUST_0316_ORD_005,2024-03-24,68.47
CUST_0316,CUST_0316_ORD_006,2024-04-28,38.57
CUST_0316,CUST_0316_ORD_007,2024-06-05,123.35
CUST_0317,CUST_0317_ORD_001,2023-07-04,69.13
CUST_0317,CUST_0317_ORD_002,2023-08-03,82.4
CUST_0317,CUST_0317_ORD_003,2023-08-15,60.35
CUST_0317,CUST_0317_ORD_004,2023-11-10,61.83
CUST_0317,CUST_0317_ORD_005,2024-01-30,28.18
CUST_0318,CUST_0318_ORD_001,2023-10-12,78.32
CUST_0318,CUST_0318_ORD_002,2023-12-18,22.53
CUST_0318,CUST_0318_ORD_003,2024-01-19,27.41
CUST_0318,CUST_0318_ORD_004,2024-01-22,34.37
CUST_0318,CUST_0318_ORD_005,2024-03-26,52.84
CUST_0318,CUST_0318_ORD_006,2024-04-13,72.12
CUST_0318,CUST_0318_ORD_007,2024-04-20,26.03
CUST_0318,CUST_0318_ORD_008,2024-05-28,71.12
CUST_0319,CUST_0319_ORD_001,2023-09-10,135.04
CUST_0319,CUST_0319_ORD_002,2024-04-27,22.25
CUST_0320,CUST_0320_ORD_001,2023-07-15,43.7
CUST_0320,CUST_0320_ORD_002,2023-11-22,64.75
